id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
57119,39449,Over Rev,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57611,78028,Animaniacs Game Pack,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57643,50077,SAF: Secret Armored Force,NULL,1997-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57845,60142,The Edifice,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57853,39798,Motor Raid,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57942,42241,Fune Tarou,NULL,1997-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
57959,58816,Math Blaster Ages 4-6,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58145,20819,VR Baseball '97,NULL,1997-05-01 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
58291,8538,The Crow: City of Angels,NULL,1997-02-01 00:00:00.000,1,NULL,10.0000,1,NULL,NULL
58326,150231,Excalibur: Morgana's Revenge,NULL,1997-06-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
58411,111995,Iblard: Laputa no Kaeru Machi,NULL,1997-10-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59516,43780,NBA Fastbreak '98,NULL,1997-12-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59681,8695,MageSlayer,NULL,1997-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59719,14312,Blade,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60082,9117,Demonstar,"The Terran Fleet is developing a new prototype starfighter, the RaptorX, and the player is a test pilot of that prototype. Suddenly, the Xidus Armada Fleet, the Terran Fleet's arch enemy (ever since Galactix), launches an all-out surprise attack on the Terran Fleet that catches them with their guard down, destroying all Raptor fighters in the process, save the few RaptorX prototypes which were away being tested. Now the player must battle through the Xidus Fleet alone, destroy their ultimate weapon, codenamed the DemonStar, and save the rest of the Terran Fleet.",1997-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
60114,43755,Meta-Ph-List: Gamma X 2097,NULL,1997-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60184,44731,Arc the Lad: Monster Game with Casino Game,NULL,1997-08-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60667,999,Oddworld: Abe's Oddysee,"Abe is a Mudokon, a member of a once prosperous race which has now been enslaved by the Glukkons, forced to work in their huge corporations. The food factories have found a new type of meat, delicious to all the inhabitants, though no one knows the recipe. Following his stomach, Abe eavesdrops on the corporate leaders' conversation, and makes the most frightening and disgusting discovery: his own race is that secret delicious food. Alas, Abe has been spotted, and the guards are marching towards him. He must escape, but he can't leave his friends to the mercy of the Glukkons and their henchmen. He must rescue as many as he can, and tell the world the truth about what he has found out.",1997-09-19 00:00:00.000,64,NULL,100.0000,1,82.5936,165
60831,159216,Tonko 3,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61083,134339,Arthur's Computer Adventure,NULL,1997-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61110,49051,Chalvo 55 - Super Puzzle Action,NULL,1997-03-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61235,18243,The American Girls Premiere,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61387,145521,Pirates - Captain's Quest,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61445,6545,Azure Dreams,"Azure Dreams is set in a town called Monsbaiya. Located in the desert, the town prospers only because of the Monster Tower looming over it. In this town lives a skilled and famous monster tamer named Guy. On a stormy day, Guy disappears in the tower, never to be seen again. Ever since he disappeared, Guy's family has struggled to get by, putting all their hopes on Koh, his son, who will be allowed to enter the tower when he turns 15. When Koh finally reaches adulthood, he meets a vagabond familiar named Kewne, a monster that can speak the human language. Kewne and Koh then embark on a quest to reach the top floor of the Monster Tower and find out the truth about Guy's fate.",1997-11-13 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
61656,65479,Rockett's New School,NULL,1997-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61709,2495,Yendorian Tales: The Tyrants of Thaine,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61970,93286,Sorcerian Forever,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62038,48992,Disney's The Hunchback of Notre Dame,NULL,1997-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62075,81031,Sítio do Pica-Pau Amarelo,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62103,6883,Shin Megami Tensei: Devil Summoner - Soul Hackers,NULL,1997-11-13 00:00:00.000,6,NULL,72.5000,6,79.9994,15
62193,43908,Shin Super Robot Taisen,NULL,1997-01-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62516,186648,Donkey Kong Country 4,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62585,42252,Jissen Pachi-Slot Hisshouhou! Twin 2,NULL,1997-09-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62752,44817,Pro Wrestling Sengokuden,NULL,1997-07-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
62900,20430,NHL FaceOff 98,NULL,1997-10-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63047,45441,AnEarth Fantasy Stories: The First Volume,NULL,1997-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63175,43753,X2 - No Relief,NULL,1997-09-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63328,42596,Brunswick World: Tournament of Champions,NULL,1997-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63759,143769,Pixeline: på bedstemors loft,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63786,43867,Kurushi,NULL,1997-10-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63967,186649,The Jungle Book 2,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64136,60976,Meltylancer Re-inforce,NULL,1997-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64245,50100,Jane's Longbow 2,NULL,1997-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64342,69994,Marble Drop,NULL,1997-02-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
64440,124503,Ys Eternal,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64707,19667,Goosebumps: Attack of the Mutant,NULL,1997-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
64774,8647,Rally Cross,NULL,1997-01-31 00:00:00.000,NULL,NULL,70.0000,1,NULL,NULL
64967,12388,Actua Golf 2,NULL,1997-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65019,3655,Kirby's Star Stacker,NULL,1997-03-18 00:00:00.000,1,NULL,NULL,NULL,70.0000,2
65034,80390,Famista 64,NULL,1997-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65042,119250,Virus Explosion,NULL,1997-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
65094,10680,Duke Nukem 64,NULL,1997-10-31 00:00:00.000,4,NULL,NULL,NULL,69.4441,12
65162,15514,Excalibur 2555 A.D.,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65588,46045,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,"Are you tired of combos, adventure quests, fatalities, hidden worlds and thick instruction manuals? Want a blast from the past? Try Midway Presents: Arcade's Greatest Hits/The Atari Collection 1 for the PlayStation, featuring six of Atari's most popular coin-op games from the late 1970s and early 1980s. Play Asteroids, Battlezone, Centipede, Missile Command, Super Breakout and Tempest.",1997-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65666,2420,Aleshar: The World of Ice,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65720,14195,10 out of 10: Tables,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65731,81521,Superman,NULL,1997-12-31 00:00:00.000,2,NULL,NULL,NULL,46.0000,0
65750,10560,Moto Racer,NULL,1997-08-31 00:00:00.000,4,NULL,NULL,NULL,80.3011,19
65799,128406,Mission: Caduceus,"On your way to deliver plague supplies to the medical station Caduceus, you crash on a strange uncharted planet. Can you repair your ship and rendezvous with the Caduceus before it's too late?",1997-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
65980,45091,Rampage Through Time,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66255,12443,Magic: The Gathering,NULL,1997-12-31 00:00:00.000,5,NULL,NULL,NULL,89.7317,14
66324,51274,Nuclear Strike,NULL,1997-08-31 00:00:00.000,2,NULL,NULL,NULL,59.6129,8
66386,39476,SCUD Race,NULL,1997-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66401,153678,Superman Activity Center,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66508,166505,Kochira Katsushika-ku Kameari Kouen Mae Hashutsujo: Nakagawa Land Dai-race! no Maki,"A board game set in a huge amusement park, Nakagawa Land.",1997-08-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66629,10682,FIFA Soccer 64,NULL,1997-02-28 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
66898,1484,Gradius Gaiden,NULL,1997-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67077,40839,Fat Bobby,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67268,122301,Kniffelix,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67293,18481,Alien Phobia,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67413,3510,Heiwa Pachinko World 64,NULL,1997-11-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67573,73496,Maria: Kimitachi ga Umareta Wake,NULL,1997-12-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68087,109262,The 3rd Millennium,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68096,66752,The Magic School Bus Explores the Rainforest,NULL,1997-05-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68527,45771,Sega Sports NFL 98,NULL,1997-06-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68650,1095,Donkey Kong Land III,NULL,1997-10-01 00:00:00.000,2,NULL,NULL,NULL,70.0747,6
68947,22021,Thunder Force V,NULL,1997-07-11 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
69216,57920,Disney presents Ariel's Story Studio,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69254,47746,Jikkyou Powerful Pro Yakyuu 4,NULL,1997-04-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69419,40818,Zero 5,NULL,1997-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69474,24659,The Space Bar,NULL,1997-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69610,47751,64 Professional Sumo Wrestling,NULL,1997-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69714,70342,Moto Extreme,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69726,166661,Minton Keibu no Sousa File Doukeshi Satsujin Jiken,NULL,1997-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70102,108768,Slam Dunk Typing,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70109,37322,Puchi Carat,"The basic storyline centers around the world of ""GemStone"", where science and magic coexist. Twelve precious gems are stolen, each one coming into the possession of a person with high magic powers. These people dominate the world. Each of the game's twelve characters has an individual story that follows his or her quest to collect all of the gems in order to realize his or her personal dreams.",1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70446,77029,Mars Rising,NULL,1997-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
70460,46850,Rabbit,NULL,1997-06-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70519,93405,Spellcross: The Last Battle,NULL,1997-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70562,40283,Cleopatra's Fortune,NULL,1997-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70928,46056,Formula Karts Special Edition,NULL,1997-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71046,44824,Puzzle Arena Toshinden,NULL,1997-07-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71051,45512,The Incredible Hulk: The Pantheon Saga,"Most levels include at least one arch-enemy, such as Piecemeal, Trauma & Lazarus or the U-Foes. Luckily, the Hulk’s regenerative powers allow him to regain health slowly. Little seems to be left of the Hulk’s legendary leaping capacity, however, so the green meat ball is forced to hop from platform to platform every now and then.",1997-04-10 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71282,45394,Yuukyuu Gensoukyoku,NULL,1997-07-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71405,3519,J-League Dynamite Soccer 64,NULL,1997-09-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71524,47017,Secret Paths in the Forest,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71579,43734,PGA Tour '98,NULL,1997-10-16 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72221,135275,Berusky,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72228,48948,Dr. Franken II,NULL,1997-12-01 00:00:00.000,NULL,NULL,NULL,NULL,53.0000,0
72350,68227,BS Tantei Club: Yuki ni Kieta Kako,NULL,1997-02-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72630,64421,Momotaro Douchuuki,NULL,1997-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72645,13906,Mahou Gakuen Lunar!,NULL,1997-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72833,44822,Ranma ½ : Renaissance,NULL,1997-01-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72944,22607,Front Page Sports Football Pro '98,NULL,1997-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73156,73312,Carmen Sandiego Word Detective,NULL,1997-06-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73730,1156,Tomb Raider II,"The story begins one year after the events of Tomb Raider Unfinished Business. Lara Croft returns to discover the secret of the Dagger of Xian, a legendary weapon that was used by Chinese emperors to command their armies. It is said that a person can turn into a dragon by piercing his own heart with this dagger. When one of the emperors used it for that purpose, Tibetan monks manage to withdraw the dagger from his heart and return it to its resting place on the Great Wall. While investigating the legend, the archaeologist Lara Croft finds out that a powerful Venetian crime lord is hunting for the dagger, and must do everything in her power to prevent him from obtaining it.",1997-10-31 00:00:00.000,82,NULL,NULL,NULL,81.7926,209
73803,44866,Motor Mash,NULL,1997-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73958,72092,Ceremony of Innocence,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73989,96091,Namie Amuro: Digital Dance Mix Vol. 1,"A Sega Saturn Tech Demo / Rhythm game developed by Sega's AM2 Research Division. The game uses Japanese Queen Of Pop Namie Amuro as the subject to demonstrate features of the Sega Saturn's game engine such as live rendering, lighting effects and texture mapping.",1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74104,63600,Winning Post 2: Final '97,NULL,1997-10-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74148,45966,Touhou Fuumaroku: The Story of Eastern Wonderland,"After returning from a training session, Reimu finds that her shrine has been overrun by ghosts and youkai! Excited by this chance to test her fledgling abilities, she mounts her flying turtle, Genji, and grabs her exceedingly powerful Yin-Yang Orbs so she can go investigate.",1997-08-15 00:00:00.000,3,NULL,NULL,NULL,69.9681,10
74155,45965,Touhou Yumejikuu: Phantasmagoria of Dim. Dream,"While enjoying a quiet morning walk, the local shrine maiden Reimu Hakurei stumbles across some curious ruins a short distance from the Hakurei Shrine's gateway. As only one person is allowed into the ruins - and will be well-rewarded for doing so - seven characters engage in a big battle.  When the winner enters the ruins, however, they find Chiyuri Kitashirakawa and Yumemi Okazaki, residents of the outside world who have come to Gensokyo in their Probability Space Hypervessel. Their motives turn out to be less than acceptable for the heroine.",1997-12-29 00:00:00.000,3,NULL,NULL,NULL,68.9278,12
74405,78203,Anime Freak FX Vol. 5,NULL,1997-08-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74602,3720,Kirby's Dream Land 3,NULL,1997-11-27 00:00:00.000,9,NULL,NULL,NULL,81.6219,38
74626,42259,BS F-Zero Grand Prix,NULL,1997-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74627,23946,Star Trek: Starfleet Academy,"The player takes the role of human Cadet David Forester, leader of a cadet group at Starfleet's San Francisco–based Command College. The player has to pass all the simulated missions, optionally including the infamous Kobayashi Maru scenario. The scenarios, in addition to simple combat situations, include a recreation of Kirk's near-disastrous starship confrontation with Khan Noonien Singh which Kirk ruefully admits is used to teach cadets to avoid his serious mistake that nearly doomed his ship. In addition, between simulator scenarios, Forester must keep his crew in check and prevent personality clashes from lowering team performance by choosing the right dialogue options during cutscenes. The cadet crew consists of a Vulcan science officer called Sturek, a female Andorian communications officer named Vanda M'Giia, and a detached and shy human engineer Robin Brady, with Trill Jana Akton at the helm and human Geoff Corin at navigation. During the course of the game it is possible to foil the machinations of the Vanguard — a fanatical terrorist group dedicated to overthrowing the Federation government and installing Kirk as a despot — and to investigate the cause of increasing tensions around the Klingon Neutral Zone. On the other hand, it is possible to be dismissed from the Academy in disgrace if the wrong choice is made during certain full motion video sequences.",1997-09-01 00:00:00.000,1,NULL,NULL,NULL,70.0000,3
74818,73240,The Oregon Trail: 3rd Edition,NULL,1997-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74844,37878,Parlor! Mini 6,NULL,1997-05-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74903,133571,DJ Wars,NULL,1997-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74905,133569,Saturn Music School,NULL,1997-08-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75233,146763,Calcolo! - Ochimo no Shooting,NULL,1997-06-11 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
